target_set,shape_id,readable_shape,step,classification,accuracy,majority_vote
3,9,11111-11110,64,0;0;13-1;0;13-2;0;13-3;0;12-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,65,0;0;13-1;0;13-2;0;13-3;0;12-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,66,0;0;13-1;0;13-2;0;13-3;0;12-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,67,0;0;13-1;0;13-2;0;13-3;0;12-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,68,0;0;13-1;0;13-2;0;13-3;0;12-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,69,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,70,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,71,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,72,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,73,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,74,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,75,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,76,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,77,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,78,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,79,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.2222222222222222,13
3,9,11111-11110,80,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,81,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,82,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,83,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,84,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,85,0;0;13-1;0;13-2;0;13-3;0;9-0;1;13-1;1;13-2;1;13-3;1;9-4;1;9,0.3333333333333333,13
3,9,11111-11110,86,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,87,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,88,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,89,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,90,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,91,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,92,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,93,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,94,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,95,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,96,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,97,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,98,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,99,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,9,11111-11110,100,0;0;13-1;0;13-2;0;13-3;0;13-0;1;13-1;1;13-2;1;13-3;1;11-4;1;11,0.0,13
3,10,1111111-1010101,0,0;0;14-2;0;14-4;0;14-6;0;14-0;1;1-1;1;10-2;1;8-3;1;10-4;1;8-5;1;10-6;1;2,0.2727272727272727,14
3,10,1111111-1010101,1,0;0;14-2;0;14-4;0;14-6;0;14-0;1;1-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;2,0.45454545454545453,10
3,10,1111111-1010101,2,0;0;14-2;0;14-4;0;14-6;0;14-0;1;12-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;7,0.45454545454545453,10
3,10,1111111-1010101,3,0;0;14-2;0;14-4;0;14-6;0;14-0;1;12-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,0.5454545454545454,10
3,10,1111111-1010101,4,0;0;14-2;0;10-4;0;14-6;0;14-0;1;12-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,0.6363636363636364,10
3,10,1111111-1010101,5,0;0;14-2;0;10-4;0;14-6;0;14-0;1;12-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,0.6363636363636364,10
3,10,1111111-1010101,6,0;0;14-2;0;10-4;0;10-6;0;14-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,0.8181818181818182,10
3,10,1111111-1010101,7,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,8,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,9,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,10,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,11,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,12,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,13,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,14,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,15,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,16,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,17,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,18,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,19,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,20,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,21,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,22,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,23,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,24,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,25,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,26,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,27,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,28,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,29,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,30,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,31,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,32,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,33,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,34,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,35,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,36,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,37,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,38,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,39,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,40,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,41,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,42,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,43,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,44,0;0;10-2;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;10,1.0,10
3,10,1111111-1010101,45,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;10-6;1;11,0.8181818181818182,10
3,10,1111111-1010101,46,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,47,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,48,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,49,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,50,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,51,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,52,0;0;10-2;0;14-4;0;10-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.6363636363636364,10
3,10,1111111-1010101,53,0;0;10-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.5454545454545454,10
3,10,1111111-1010101,54,0;0;10-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.5454545454545454,10
3,10,1111111-1010101,55,0;0;10-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.5454545454545454,10
3,10,1111111-1010101,56,0;0;10-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;14-3;1;10-4;1;11-5;1;10-6;1;11,0.5454545454545454,10
3,10,1111111-1010101,57,0;0;10-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.5454545454545454,10
3,10,1111111-1010101,58,0;0;13-2;0;14-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,59,0;0;13-2;0;13-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,60,0;0;13-2;0;13-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,61,0;0;13-2;0;13-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,62,0;0;13-2;0;13-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,63,0;0;13-2;0;13-4;0;13-6;0;10-0;1;10-1;1;10-2;1;13-3;1;10-4;1;11-5;1;10-6;1;11,0.45454545454545453,10
3,10,1111111-1010101,64,0;0;13-2;0;13-4;0;13-6;0;10-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.2727272727272727,13
3,10,1111111-1010101,65,0;0;13-2;0;13-4;0;13-6;0;10-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.2727272727272727,13
3,10,1111111-1010101,66,0;0;13-2;0;13-4;0;13-6;0;10-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.2727272727272727,13
3,10,1111111-1010101,67,0;0;13-2;0;13-4;0;13-6;0;10-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.2727272727272727,13
3,10,1111111-1010101,68,0;0;13-2;0;13-4;0;13-6;0;10-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.2727272727272727,13
3,10,1111111-1010101,69,0;0;13-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,70,0;0;13-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,71,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,72,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,73,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,74,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,75,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,76,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,77,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,78,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,79,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;13-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,80,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,81,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,82,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,83,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,84,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,85,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,86,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,87,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,88,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;14-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,89,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,90,0;0;14-2;0;13-4;0;13-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,91,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,92,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,93,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,94,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,95,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;8-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,96,0;0;14-2;0;13-4;0;11-6;0;11-0;1;14-1;1;10-2;1;11-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,97,0;0;14-2;0;13-4;0;11-6;0;11-0;1;13-1;1;10-2;1;11-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,98,0;0;14-2;0;13-4;0;11-6;0;11-0;1;13-1;1;10-2;1;11-3;1;10-4;1;11-5;1;11-6;1;11,0.18181818181818182,11
3,10,1111111-1010101,99,0;0;14-2;0;13-4;0;11-6;0;11-0;1;13-1;1;10-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0.09090909090909091,11
3,10,1111111-1010101,100,0;0;14-2;0;13-4;0;11-6;0;11-0;1;13-1;1;10-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0.09090909090909091,11
3,11,1111111-0010101,0,2;0;14-4;0;14-6;0;14-0;1;8-1;1;10-2;1;8-3;1;10-4;1;8-5;1;10-6;1;2,0.0,8
3,11,1111111-0010101,1,2;0;14-4;0;14-6;0;14-0;1;8-1;1;8-2;1;10-3;1;10-4;1;10-5;1;10-6;1;2,0.0,10
3,11,1111111-0010101,2,2;0;14-4;0;14-6;0;14-0;1;8-1;1;8-2;1;8-3;1;10-4;1;10-5;1;10-6;1;7,0.0,8
3,11,1111111-0010101,3,2;0;14-4;0;14-6;0;14-0;1;8-1;1;8-2;1;8-3;1;10-4;1;10-5;1;10-6;1;10,0.0,10
3,11,1111111-0010101,4,2;0;14-4;0;14-6;0;14-0;1;11-1;1;11-2;1;11-3;1;8-4;1;10-5;1;10-6;1;10,0.3,10
3,11,1111111-0010101,5,2;0;11-4;0;14-6;0;14-0;1;11-1;1;11-2;1;11-3;1;11-4;1;10-5;1;10-6;1;10,0.5,11
3,11,1111111-0010101,6,2;0;11-4;0;14-6;0;14-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;10-6;1;10,0.6,11
3,11,1111111-0010101,7,2;0;11-4;0;11-6;0;10-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;10-6;1;10,0.7,11
3,11,1111111-0010101,8,2;0;11-4;0;11-6;0;10-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;10,0.8,11
3,11,1111111-0010101,9,2;0;11-4;0;11-6;0;10-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0.9,11
3,11,1111111-0010101,10,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,11,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,12,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,13,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,14,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,15,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,16,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,17,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,18,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,19,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,20,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,21,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,22,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,23,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,24,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,25,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
3,11,1111111-0010101,26,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,1.0,11
