shapes_set,shape_id,target_set,closest_shape_id,edit_distance,readable_shape,step,classification,majority_vote
3,3,1,0,1,1111-1111-0001,50,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,51,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,52,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,53,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,54,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,55,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,56,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,57,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,58,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,59,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,60,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,61,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,62,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,63,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,64,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,65,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,66,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,67,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,68,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,69,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,70,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,71,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,72,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,73,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,74,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,75,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,76,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,77,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,78,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,79,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,80,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,3,1,0,1,1111-1111-0001,81,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,82,3;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,83,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;1-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,84,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;1-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,85,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;1-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,86,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,87,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,88,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,89,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,90,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,91,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,92,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;1-3;2;2,1
3,3,1,0,1,1111-1111-0001,93,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,94,3;0;0-0;1;1-1;1;1-2;1;1-3;1;2-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,95,3;0;0-0;1;1-1;1;1-2;1;1-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,96,3;0;0-0;1;1-1;1;1-2;1;1-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,97,3;0;0-0;1;1-1;1;1-2;1;1-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,98,3;0;0-0;1;1-1;1;1-2;1;1-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,1
3,3,1,0,1,1111-1111-0001,99,3;0;0-0;1;1-1;1;1-2;1;2-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,2
3,3,1,0,1,1111-1111-0001,100,3;0;0-0;1;1-1;1;1-2;1;2-3;1;0-0;2;2-1;2;1-2;2;2-3;2;2,2
3,4,1,0,1,1111-1111-1000,0,0;0;2-0;1;0-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,1,0;0;0-0;1;0-1;1;1-2;1;1-3;1;1-0;2;0-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,2,0;0;0-0;1;0-1;1;0-2;1;1-3;1;1-0;2;0-1;2;0-2;2;1-3;2;1,0
3,4,1,0,1,1111-1111-1000,3,0;0;0-0;1;0-1;1;0-2;1;1-3;1;1-0;2;0-1;2;0-2;2;1-3;2;1,0
3,4,1,0,1,1111-1111-1000,4,0;0;0-0;1;0-1;1;0-2;1;1-3;1;1-0;2;0-1;2;0-2;2;1-3;2;1,0
3,4,1,0,1,1111-1111-1000,5,0;0;0-0;1;0-1;1;0-2;1;0-3;1;1-0;2;0-1;2;0-2;2;0-3;2;1,0
3,4,1,0,1,1111-1111-1000,6,0;0;0-0;1;0-1;1;0-2;1;0-3;1;1-0;2;0-1;2;0-2;2;0-3;2;1,0
3,4,1,0,1,1111-1111-1000,7,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;1,0
3,4,1,0,1,1111-1111-1000,8,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,9,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,10,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,11,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,12,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,13,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,14,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,15,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,16,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,17,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,18,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,19,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,20,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,21,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,22,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,23,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,24,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,25,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,26,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,27,0;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,28,0;0;0-0;1;0-1;1;0-2;1;1-3;1;1-0;2;0-1;2;0-2;2;0-3;2;0,0
3,4,1,0,1,1111-1111-1000,29,0;0;0-0;1;0-1;1;0-2;1;1-3;1;1-0;2;0-1;2;0-2;2;0-3;2;1,0
3,4,1,0,1,1111-1111-1000,30,0;0;0-0;1;0-1;1;1-2;1;1-3;1;1-0;2;0-1;2;0-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,31,0;0;0-0;1;0-1;1;1-2;1;1-3;1;1-0;2;0-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,32,0;0;0-0;1;0-1;1;1-2;1;1-3;1;1-0;2;0-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,33,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,34,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,35,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,36,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,37,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,38,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,39,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,40,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,41,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,42,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,43,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,44,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,45,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,46,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,47,0;0;0-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,48,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,49,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,50,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,51,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,52,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,53,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,54,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,55,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,56,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,57,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,58,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,59,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,60,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,61,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,62,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,63,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,64,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,65,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,66,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,67,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,68,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,69,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,70,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,71,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,72,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,73,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,74,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,75,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,76,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,77,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,78,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,79,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,80,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,81,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,82,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,83,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,84,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,85,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,86,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,87,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,88,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,89,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,90,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,91,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,92,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,93,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,94,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,95,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,96,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,97,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,98,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,99,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,4,1,0,1,1111-1111-1000,100,0;0;1-0;1;1-1;1;1-2;1;1-3;1;1-0;2;1-1;2;1-2;2;1-3;2;1,1
3,5,1,1,0,11111-11111,0,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,1,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,2,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,3,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,4,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,5,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,6,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,7,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,8,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,9,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,10,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,11,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,12,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,13,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,14,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,15,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,16,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,17,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,18,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,19,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,20,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,21,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,22,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,23,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,24,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,25,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,26,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
3,5,1,1,0,11111-11111,27,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,1
